,provinceName,provinceEnglishName,province_zipCode,cityName,cityEnglishName,city_zipCode,confirmed,cured,dead,updateTime,updateDate,dailyNew_confirmed,dailyNew_dead,dailyNew_cured
7114,浙江省,Zhejiang,330000,湖州,Huzhou,330500.0,10,5,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,0.0
7110,浙江省,Zhejiang,330000,绍兴,Shaoxing,330600.0,42,20,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,1.0
7113,浙江省,Zhejiang,330000,舟山,Zhoushan,330900.0,10,5,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,0.0
7111,浙江省,Zhejiang,330000,衢州,Quzhou,330800.0,21,10,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,0.0
7109,浙江省,Zhejiang,330000,金华,Jinhua,330700.0,55,30,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,0.0
7378,海南省,Hainan,460000,万宁,Wanning,469006.0,13,4,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7376,海南省,Hainan,460000,三亚,Sanya,460200.0,54,15,1,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7388,海南省,Hainan,460000,东方,Dongfang,469007.0,3,2,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7384,海南省,Hainan,460000,临高,Lingao County,469024.0,6,4,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,1.0
7387,海南省,Hainan,460000,乐东,Ledong Li Autonomous County,469027.0,2,0,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7386,海南省,Hainan,460000,保亭,Baoting Li and Miao Autonomous County,469029.0,3,1,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7379,海南省,Hainan,460000,儋州,Danzhou,460400.0,15,8,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,1.0
7389,海南省,Hainan,460000,定安,Ding'an County,469021.0,3,2,1,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7391,海南省,Hainan,460000,待明确地区,Area not defined,0.0,0,20,0,2020-02-18 18:38:39.142,2020-02-18,0.0,-7.0,20.0
7385,海南省,Hainan,460000,文昌,Wenchang,469005.0,3,1,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7381,海南省,Hainan,460000,昌江,Changjiang Li Autonomous County,469026.0,7,1,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7377,海南省,Hainan,460000,海口,Haikou,460100.0,34,16,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,4.0
7380,海南省,Hainan,460000,澄迈,Chengmai County,469023.0,9,1,1,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7390,海南省,Hainan,460000,琼中,Qiongzhong Li and Miao Autonomous County,469030.0,1,1,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7383,海南省,Hainan,460000,琼海,Qionghai,469002.0,6,3,1,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7382,海南省,Hainan,460000,陵水,Lingshui Li Autonomous County,469028.0,4,0,0,2020-02-18 18:38:39.142,2020-02-18,0.0,0.0,0.0
7232,湖北省,Hubei,420000,仙桃,Xiantao,429004.0,544,121,19,2020-02-18 19:02:17.294,2020-02-18,13.0,0.0,14.0
7230,湖北省,Hubei,420000,十堰,Shiyan,420300.0,626,144,2,2020-02-18 19:02:17.294,2020-02-18,14.0,0.0,18.0
7229,湖北省,Hubei,420000,咸宁,Xianning,421200.0,868,206,10,2020-02-18 19:02:17.294,2020-02-18,7.0,0.0,25.0
7231,湖北省,Hubei,420000,天门,Tianmen,429006.0,500,55,11,2020-02-18 19:02:17.294,2020-02-18,15.0,1.0,16.0
7220,湖北省,Hubei,420000,孝感,Xiaogan,420900.0,3320,523,75,2020-02-18 19:02:17.294,2020-02-18,41.0,5.0,74.0
7228,湖北省,Hubei,420000,宜昌,Yichang,420500.0,904,186,24,2020-02-18 19:02:17.294,2020-02-18,9.0,0.0,30.0
7233,湖北省,Hubei,420000,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,250,90,4,2020-02-18 19:02:17.294,2020-02-18,1.0,0.0,8.0
7219,湖北省,Hubei,420000,武汉,Wuhan,420100.0,42752,4253,1381,2020-02-18 19:02:17.294,2020-02-18,1600.0,72.0,746.0
7234,湖北省,Hubei,420000,潜江,Qianjiang,429005.0,185,27,6,2020-02-18 19:02:17.294,2020-02-18,3.0,0.0,9.0
7235,湖北省,Hubei,420000,神农架林区,Shennongjia,429021.0,10,10,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,0.0
7222,湖北省,Hubei,420000,荆州,Jingzhou,421000.0,1537,339,38,2020-02-18 19:02:17.294,2020-02-18,36.0,1.0,34.0
7226,湖北省,Hubei,420000,荆门,Jingmen,420800.0,900,143,33,2020-02-18 19:02:17.294,2020-02-18,-15.0,0.0,11.0
7225,湖北省,Hubei,420000,襄阳,Xiangyang,420600.0,1163,182,21,2020-02-18 19:02:17.294,2020-02-18,8.0,1.0,31.0
7224,湖北省,Hubei,420000,鄂州,Ezhou,420700.0,1339,271,36,2020-02-18 19:02:17.294,2020-02-18,65.0,1.0,27.0
7223,湖北省,Hubei,420000,随州,Suizhou,421300.0,1278,198,25,2020-02-18 19:02:17.294,2020-02-18,11.0,1.0,58.0
7221,湖北省,Hubei,420000,黄冈,Huanggang,421100.0,2828,941,84,2020-02-18 19:02:17.294,2020-02-18,-3.0,6.0,102.0
7227,湖北省,Hubei,420000,黄石,Huangshi,420200.0,985,254,20,2020-02-18 19:02:17.294,2020-02-18,2.0,5.0,47.0
6988,湖南省,Hunan,430000,娄底,Loudi,431300.0,76,40,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,5.0
6985,湖南省,Hunan,430000,岳阳,Yueyang,430600.0,155,64,1,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,1.0
6987,湖南省,Hunan,430000,常德,Changde,430700.0,79,43,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,9.0
6997,湖南省,Hunan,430000,张家界,Zhangjiajie,430800.0,5,5,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6995,湖南省,Hunan,430000,怀化,Huaihua,431200.0,40,37,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,5.0
6986,湖南省,Hunan,430000,株洲,Zhuzhou,430200.0,78,37,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,2.0
6993,湖南省,Hunan,430000,永州,Yongzhou,431100.0,43,30,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6992,湖南省,Hunan,430000,湘潭,Xiangtan,430300.0,35,16,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
6996,湖南省,Hunan,430000,湘西自治州,Xiangxi,433100.0,8,7,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
6990,湖南省,Hunan,430000,益阳,Yiyang,430900.0,59,31,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
6991,湖南省,Hunan,430000,衡阳,Hengyang,430400.0,48,28,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6989,湖南省,Hunan,430000,邵阳,Shaoyang,430500.0,101,70,1,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,3.0
6994,湖南省,Hunan,430000,郴州,Chenzhou,431000.0,39,27,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
6984,湖南省,Hunan,430000,长沙,Changsha,430100.0,241,92,2,2020-02-18 21:40:41.322,2020-02-18,0.0,1.0,0.0
6885,甘肃省,Gansu,620000,临夏,Linxia,622900.0,3,3,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6877,甘肃省,Gansu,620000,兰州,Lanzhou,620100.0,36,22,2,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,2.0
6881,甘肃省,Gansu,620000,天水,Tianshui,620500.0,12,11,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6882,甘肃省,Gansu,620000,定西,Dingxi,621100.0,9,8,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6878,甘肃省,Gansu,620000,平凉,Pingliang,620800.0,9,3,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,2.0
6883,甘肃省,Gansu,620000,庆阳,Qingyang,621000.0,3,2,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6886,甘肃省,Gansu,620000,张掖,Zhangye,620700.0,2,2,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6888,甘肃省,Gansu,620000,待明确地区,Area not defined,0.0,0,1,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,-19.0
6879,甘肃省,Gansu,620000,甘南,Gannan,623000.0,8,4,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6880,甘肃省,Gansu,620000,白银,Baiyin,620400.0,4,1,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6887,甘肃省,Gansu,620000,金昌,Jinchang,620300.0,1,1,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,0.0
6884,甘肃省,Gansu,620000,陇南,Longnan,621200.0,4,4,0,2020-02-18 22:52:38.128,2020-02-18,0.0,0.0,1.0
7654,福建省,Fujian,350000,三明,Sanming,350400.0,14,3,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,0.0
7653,福建省,Fujian,350000,南平,Nanping,350700.0,20,8,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,1.0
7650,福建省,Fujian,350000,厦门,Xiamen,350200.0,35,9,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,0.0
7651,福建省,Fujian,350000,宁德,Ningde,350900.0,25,6,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,0.0
8632,福建省,Fujian,350000,待明确地区,Area not defined,0.0,0,1,0,2020-02-18 08:36:18.094,2020-02-18,0.0,0.0,0.0
7649,福建省,Fujian,350000,泉州,Quanzhou,350500.0,46,13,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,0.0
7652,福建省,Fujian,350000,漳州,Zhangzhou,350600.0,20,8,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,0.0
7647,福建省,Fujian,350000,福州,Fuzhou,350100.0,71,28,0,2020-02-18 17:42:06.145,2020-02-18,2.0,0.0,2.0
7648,福建省,Fujian,350000,莆田,Putian,350300.0,55,17,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,0.0
7655,福建省,Fujian,350000,龙岩,Longyan,350800.0,6,1,0,2020-02-18 17:42:06.145,2020-02-18,0.0,0.0,0.0
7025,贵州省,Guizhou,520000,六盘水,Liupanshui,520200.0,10,6,1,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,3.0
7026,贵州省,Guizhou,520000,安顺,Anshun,520400.0,4,1,0,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,0.0
7022,贵州省,Guizhou,520000,毕节,Bijie,520500.0,23,10,0,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,1.0
7020,贵州省,Guizhou,520000,贵阳,Guiyang,520100.0,36,13,1,2020-02-18 21:31:24.994,2020-02-18,0.0,1.0,2.0
7021,贵州省,Guizhou,520000,遵义,Zunyi,520300.0,32,12,0,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,2.0
7027,贵州省,Guizhou,520000,铜仁,Tongren,520600.0,10,9,0,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,0.0
7024,贵州省,Guizhou,520000,黔东南州,Qiandongnan,522600.0,10,4,0,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,0.0
7023,贵州省,Guizhou,520000,黔南州,Qiannan,522700.0,17,7,0,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,1.0
7028,贵州省,Guizhou,520000,黔西南州,Qianxinan,522300.0,4,4,0,2020-02-18 21:31:24.994,2020-02-18,0.0,0.0,0.0
7051,辽宁省,Liaoning,210000,丹东,Dandong,210600.0,7,4,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7045,辽宁省,Liaoning,210000,大连,Dalian,210200.0,19,9,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,4.0
7052,辽宁省,Liaoning,210000,朝阳,Chaoyang,211300.0,6,3,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7053,辽宁省,Liaoning,210000,本溪,Benxi,210500.0,3,3,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,2.0
7047,辽宁省,Liaoning,210000,沈阳,Shenyang,210100.0,28,22,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,3.0
7044,辽宁省,Liaoning,210000,盘锦,Panjin,211100.0,11,0,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7055,辽宁省,Liaoning,210000,营口,Yingkou,210800.0,1,1,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7043,辽宁省,Liaoning,210000,葫芦岛,Huludao,211400.0,12,0,1,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7054,辽宁省,Liaoning,210000,辽阳,Liaoyang,211000.0,3,3,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,1.0
7048,辽宁省,Liaoning,210000,铁岭,Tieling,211200.0,7,1,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7049,辽宁省,Liaoning,210000,锦州,Jinzhou,210700.0,12,7,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7046,辽宁省,Liaoning,210000,阜新,Fuxin,210900.0,8,0,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7050,辽宁省,Liaoning,210000,鞍山,Anshan,210300.0,4,0,0,2020-02-18 20:51:20.102,2020-02-18,0.0,0.0,0.0
7780,重庆市,Chongqing,500000,万州区,Wanzhou District,500101.0,108,41,3,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,6.0
7813,重庆市,Chongqing,500000,万盛经开区,Wansheng District,0.0,1,0,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7789,重庆市,Chongqing,500000,两江新区,Liangjiang New Area,-1.0,17,7,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7796,重庆市,Chongqing,500000,丰都县,Fengdu County,500230.0,10,3,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7790,重庆市,Chongqing,500000,九龙坡区,Jiulongpo District,500107.0,20,10,1,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,2.0
7793,重庆市,Chongqing,500000,云阳县,Yunyang County,500235.0,25,17,0,2020-02-18 15:59:16.333,2020-02-18,1.0,0.0,1.0
7788,重庆市,Chongqing,500000,南岸区,Nan'an District,500108.0,15,3,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7782,重庆市,Chongqing,500000,合川区,Hechuan District,500117.0,23,7,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7785,重庆市,Chongqing,500000,垫江县,Dianjiang County,500231.0,20,6,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7816,重庆市,Chongqing,500000,城口县,Chengkou County,500229.0,2,2,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7808,重庆市,Chongqing,500000,大渡口区,Dadukou District,500104.0,7,5,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7792,重庆市,Chongqing,500000,大足区,Dazu District,500111.0,14,5,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,2.0
7786,重庆市,Chongqing,500000,奉节县,Fengjie County,500236.0,20,7,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7803,重庆市,Chongqing,500000,巫山县,Wushan County,500237.0,10,6,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7802,重庆市,Chongqing,500000,巫溪县,Wuxi County,500238.0,13,9,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,-1.0
7804,重庆市,Chongqing,500000,巴南区,Banan District,500113.0,6,2,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7798,重庆市,Chongqing,500000,开州区,Kaizhou District,500154.0,20,13,1,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7809,重庆市,Chongqing,500000,彭水县,Pengshui Miao and Tujia Autonomous County,500243.0,2,0,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7795,重庆市,Chongqing,500000,忠县,Zhong County,500233.0,20,12,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,2.0
7814,重庆市,Chongqing,500000,梁平区,Liangping District,500155.0,4,4,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7817,重庆市,Chongqing,500000,武隆区,Wulong District,500156.0,1,1,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7806,重庆市,Chongqing,500000,永川区,Yongchuan District,500118.0,5,2,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7781,重庆市,Chongqing,500000,江北区,Jiangbei District,500105.0,28,5,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,2.0
7810,重庆市,Chongqing,500000,江津区,Jiangjin District,500116.0,4,3,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7797,重庆市,Chongqing,500000,沙坪坝区,Shapingba District,500106.0,8,1,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7811,重庆市,Chongqing,500000,涪陵区,Fuling District,500102.0,3,2,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7794,重庆市,Chongqing,500000,渝中区,Yuzhong District,500103.0,20,12,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7791,重庆市,Chongqing,500000,渝北区,Yubei District,500112.0,16,7,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,-1.0
7784,重庆市,Chongqing,500000,潼南区,Tongnan District,500152.0,18,2,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7805,重庆市,Chongqing,500000,璧山区,Bishan District,500120.0,9,6,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7799,重庆市,Chongqing,500000,石柱县,Shizhu Tujia Autonomous County,500240.0,14,8,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,-1.0
7818,重庆市,Chongqing,500000,秀山县,Xiushan Tujia and Miao Autonomous County,500241.0,1,1,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7783,重庆市,Chongqing,500000,綦江区,Qijiang District,500110.0,23,7,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7801,重庆市,Chongqing,500000,荣昌区,Rongchang District,500153.0,9,4,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,1.0
7812,重庆市,Chongqing,500000,酉阳县,Youyang Tujia and Miao Autonomous County,0.0,1,0,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7800,重庆市,Chongqing,500000,铜梁区,Tongliang District,500151.0,9,3,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7787,重庆市,Chongqing,500000,长寿区,Changshou District,500115.0,21,9,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7807,重庆市,Chongqing,500000,高新区,Chongqing High-tech Zone,0.0,4,1,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
7815,重庆市,Chongqing,500000,黔江区,Qianjiang Tujia and Miao Autonomous County,500114.0,2,2,0,2020-02-18 15:59:16.333,2020-02-18,0.0,0.0,0.0
6923,陕西省,Shaanxi,610000,咸阳,Xianyang,610400.0,17,7,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,1.0
6924,陕西省,Shaanxi,610000,商洛,Shangluo,611000.0,7,2,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6921,陕西省,Shaanxi,610000,安康,Ankang,610900.0,25,10,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,3.0
6925,陕西省,Shaanxi,610000,宝鸡,Baoji,610300.0,13,9,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6927,陕西省,Shaanxi,610000,延安,Yan'an,610600.0,8,6,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6931,陕西省,Shaanxi,610000,待明确地区,Area not defined,0.0,0,1,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6929,陕西省,Shaanxi,610000,杨凌,Yangling District in Xianyang,0.0,1,0,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6928,陕西省,Shaanxi,610000,榆林,Yulin,610800.0,3,1,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6920,陕西省,Shaanxi,610000,汉中,Hanzhong,610700.0,25,5,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,3.0
6922,陕西省,Shaanxi,610000,渭南,Weinan,610500.0,15,3,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6919,陕西省,Shaanxi,610000,西安,Xi'an,610100.0,117,40,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,3.0
6926,陕西省,Shaanxi,610000,铜川,Tongchuan,610200.0,8,4,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6930,陕西省,Shaanxi,610000,韩城,Hancheng,610581.0,1,1,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
7942,青海省,Qinghai,630000,海北州,Haibei,632200.0,3,2,0,2020-02-18 15:38:42.249,2020-02-18,0.0,0.0,0.0
7941,青海省,Qinghai,630000,西宁,Xining,630100.0,15,13,0,2020-02-18 15:38:42.249,2020-02-18,0.0,0.0,2.0
7244,黑龙江省,Heilongjiang,230000,七台河,Qitaihe,230900.0,17,6,0,2020-02-18 19:02:17.294,2020-02-18,1.0,0.0,2.0
7248,黑龙江省,Heilongjiang,230000,伊春,Yichun,230700.0,1,0,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,0.0
7245,黑龙江省,Heilongjiang,230000,佳木斯,Jiamusi,230800.0,15,11,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,0.0
7237,黑龙江省,Heilongjiang,230000,双鸭山,Shuangyashan,230500.0,52,4,2,2020-02-18 19:02:17.294,2020-02-18,2.0,0.0,0.0
7236,黑龙江省,Heilongjiang,230000,哈尔滨,Harbin,230100.0,190,47,3,2020-02-18 19:02:17.294,2020-02-18,2.0,0.0,15.0
7247,黑龙江省,Heilongjiang,230000,大兴安岭,Daxinganling,232700.0,2,1,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,0.0
7242,黑龙江省,Heilongjiang,230000,大庆,Daqing,230600.0,20,7,1,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,3.0
7249,黑龙江省,Heilongjiang,230000,待明确地区,Area not defined,0.0,0,4,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,3.0
7243,黑龙江省,Heilongjiang,230000,牡丹江,Mudanjiang,231000.0,13,1,0,2020-02-18 19:02:17.294,2020-02-18,1.0,0.0,0.0
7240,黑龙江省,Heilongjiang,230000,绥化,Suihua,231200.0,46,16,4,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,2.0
7238,黑龙江省,Heilongjiang,230000,鸡西,Jixi,230300.0,46,2,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,0.0
7246,黑龙江省,Heilongjiang,230000,鹤岗,Hegang,230400.0,5,2,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,0.0
7241,黑龙江省,Heilongjiang,230000,黑河,Heihe,231100.0,14,0,0,2020-02-18 19:02:17.294,2020-02-18,0.0,0.0,0.0
7239,黑龙江省,Heilongjiang,230000,齐齐哈尔,Qiqihar,230200.0,43,10,1,2020-02-18 19:02:17.294,2020-02-18,1.0,0.0,0.0
6257,上海市,Shanghai,310000,嘉定区,Jiading District,310114.0,9,2,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6250,上海市,Shanghai,310000,外地来沪人员,People from other cities,-1.0,110,64,1,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6259,上海市,Shanghai,310000,奉贤区,Fengxian District,310120.0,9,3,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6252,上海市,Shanghai,310000,宝山区,Baoshan District,310113.0,21,7,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6264,上海市,Shanghai,310000,崇明区,Chongming District,310151.0,4,1,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6267,上海市,Shanghai,310000,待明确地区,Area not defined,0.0,0,9,1,2020-02-19 12:44:45.535,2020-02-19,0.0,1.0,5.0
6253,上海市,Shanghai,310000,徐汇区,Xuhui District,310104.0,18,6,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6256,上海市,Shanghai,310000,普陀区,Putuo District,310107.0,11,4,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6258,上海市,Shanghai,310000,杨浦区,Yangpu District,310110.0,9,3,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6254,上海市,Shanghai,310000,松江区,Songjiang District,310117.0,14,6,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6251,上海市,Shanghai,310000,浦东新区,Pudong District,310115.0,60,37,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6263,上海市,Shanghai,310000,虹口区,Hongkou District,310109.0,7,4,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6265,上海市,Shanghai,310000,金山区,Jinshan District,310116.0,3,2,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6260,上海市,Shanghai,310000,长宁区,Changning District,310105.0,13,8,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6261,上海市,Shanghai,310000,闵行区,Minhang District,310112.0,18,14,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6266,上海市,Shanghai,310000,青浦区,Qingpu District,310118.0,5,5,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6255,上海市,Shanghai,310000,静安区,Jing'an District,310106.0,16,9,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6262,上海市,Shanghai,310000,黄浦区,Huangpu District,310101.0,6,2,0,2020-02-19 12:44:45.535,2020-02-19,0.0,0.0,0.0
6225,云南省,Yunnan,530000,临沧,Lincang,530900.0,1,1,0,2020-02-19 13:02:17.463,2020-02-19,0.0,0.0,0.0
6224,云南省,Yunnan,530000,丽江,Lijiang,530700.0,7,7,0,2020-02-19 13:02:17.463,2020-02-19,0.0,0.0,0.0
6217,云南省,Yunnan,530000,保山,Baoshan,530500.0,9,3,0,2020-02-19 13:02:17.463,2020-02-19,0.0,0.0,1.0
6219,云南省,Yunnan,530000,大理州,Dali,0.0,13,10,0,2020-02-19 13:02:17.463,2020-02-19,0.0,0.0,0.0
6220,云南省,Yunnan,530000,德宏州,Dehong,0.0,5,2,0,2020-02-19 13:02:17.463,2020-02-19,0.0,0.0,0.0
6222,云南省,Yunnan,530000,文山州,Wenshan,0.0,2,0,0,2020-02-19 13:02:17.463,2020-02-19,0.0,0.0,0.0
6212,云南省,Yunnan,530000,昆明,Kunming,530100.0,53,15,0,2020-02-19 13:02:17.463,2020-02-19,1.0,0.0,2.0
